epoch,lr,train_loss,val_loss,val_acc,imgs_per_sec,epoch_time,peak_mem_gb
109,0.000451495073572676,1.2945990599798,1.4639825344085693,81.72,1269.2625278174482,70.79386496543884,10.927809238433838
110,0.0004434430869023579,1.2932932522901444,1.4642419181823731,81.85,1268.1302940642202,70.85707235336304,10.927809238433838
111,0.00043540593130229693,1.2922379814321838,1.4641368394851684,81.66,1263.1780653147496,71.13486409187317,10.927809238433838
112,0.000427385714377255,1.2887758936977114,1.4633300815582275,81.87,1271.0023737159363,70.69695687294006,10.927809238433838
113,0.0004193845392901201,1.2899077441278006,1.4627304479599,81.86,1277.945378700973,70.31286430358887,10.927809238433838
114,0.00041140450421038864,1.2895543999821373,1.4635203990936279,81.9,1270.3383608772408,70.73391056060791,10.927809238433838
115,0.00040344770176395606,1.287592337681697,1.4644218906402588,81.74,1265.9096413437544,70.98136949539185,10.927809238433838
116,0.0003955162184843625,1.2834465581806975,1.4640738431930542,81.91,1264.4835471626022,71.06142282485962,10.927809238433838
117,0.00038761213426563546,1.2860686806192425,1.4634783695220948,81.73,1262.6324348401172,71.16560411453247,10.927809238433838
118,0.00037973752181687335,1.2809430649477531,1.4639240974426269,81.81,1268.0202154954247,70.86322355270386,10.927809238433838
119,0.0003718944461187138,1.2821446314156904,1.4624942268371581,81.96,1268.0341577237718,70.86244440078735,10.927809238433838
120,0.00036408496388182855,1.2811251406656032,1.4630204629898071,81.78,1261.6091241667189,71.22332763671875,10.927809238433838
121,0.00035631112300758594,1.2783175954791555,1.4629242959976196,81.77,1265.2604651810177,71.01778841018677,10.927809238433838
122,0.0003485749620510247,1.2776907105051893,1.4628454982757568,81.81,1270.3865207131669,70.73122906684875,10.927809238433838
123,0.0003408785096862782,1.2771124099394535,1.460500217819214,81.81,1268.624274321395,70.82948184013367,10.927809238433838
124,0.0003332237841745898,1.2743279672416188,1.460342543411255,81.78,1265.8283643622965,70.98592710494995,10.927809238433838
125,0.00032561279283505886,1.2713321749641004,1.46052801322937,81.88,1265.489542132946,71.00493288040161,10.927809238433838
126,0.0003180475315182563,1.2758695702267508,1.4631872478485108,81.69,1269.2482849953321,70.79465937614441,10.927809238433838
127,0.0003105299840828466,1.273352262980578,1.462514942932129,81.76,1267.1338754740261,70.91279125213623,10.927809238433838
128,0.00030306212187535653,1.2684229870467445,1.4622940816879273,81.81,1266.3373762861254,70.95739388465881,10.927809238433838
129,0.000295645903213222,1.2701622689211811,1.4609304203033446,81.91,1261.7967597177073,71.21273636817932,10.927809238433838
130,0.0002882832728712551,1.2694278493566051,1.4615041709899903,81.79,1267.1663524113555,70.91097378730774,10.927809238433838
131,0.00028097616157165883,1.269514838854472,1.4619101039886475,81.77,1268.885824722752,70.8148820400238,10.927809238433838
132,0.0002737264854777306,1.2695914320117048,1.4618931386947631,81.81,1262.985261488284,71.14572334289551,10.927809238433838
133,0.0002665361456913797,1.2677786649122538,1.4593001251220703,81.9,1266.938571799896,70.92372274398804,10.927809238433838
134,0.00025940702775459747,1.2660962502840918,1.4592903350830078,82.05,1271.689664048606,70.6587483882904,10.927809238433838
135,0.00025234100115500643,1.267781166948824,1.4612682178497314,81.94,1270.1246680953689,70.74581122398376,10.927809238433838
136,0.00024533991883561866,1.266378142555215,1.460854733657837,82.02,1263.1726207738866,71.1351706981659,10.927809238433838
137,0.00023840561670893497,1.2632615515309522,1.460817116165161,82.04,1264.9516018009153,71.0351288318634,10.927809238433838
138,0.0002315399131755081,1.26349343465604,1.461244249534607,81.8,1270.8893189256034,70.7032458782196,10.927809238433838
139,0.00022474460864709822,1.2607694915217211,1.4607071044921875,81.74,1270.908745705992,70.70216512680054,10.927809238433838
140,0.0002180214850745467,1.2611689064917062,1.4608216049194336,81.84,1265.1095032751603,71.02626276016235,10.927809238433838
141,0.0002113723054804904,1.2629134332352554,1.4596361362457275,82.02,1271.4605032845443,70.67148351669312,10.927809238433838
142,0.00020479881349703882,1.2640586425775815,1.4598621517181396,81.93,1262.778655459372,71.15736365318298,10.927809238433838
143,0.00019830273290853768,1.257671974323414,1.4612642986297608,81.89,1274.544191616572,70.50049781799316,10.927809238433838
144,0.00019188576719953633,1.260828873710415,1.4602864860534668,81.82,1274.0674921532202,70.5268759727478,10.927809238433838
145,0.00018554959910807773,1.2596396788572655,1.4601852676391602,81.98,1266.4324256697394,70.95206832885742,10.927809238433838
146,0.00017929589018443015,1.257922577042865,1.4596684452056885,81.95,1267.346405298386,70.9008994102478,10.927809238433838
147,0.00017312628035537385,1.2572560633009995,1.458510087966919,81.91,1262.55024582475,71.170236825943,10.927809238433838
148,0.00016704238749415957,1.2581076700123626,1.4604373336791991,81.89,1262.797538888374,71.15629959106445,10.927809238433838
149,0.00016104580699624838,1.258453634389785,1.4594544630050659,81.93,1267.3558152194846,70.90037298202515,10.927809238433838
150,0.00015513811136094787,1.257999945230294,1.4577946601867675,82.06,1263.6161828835068,71.11020040512085,10.927809238433838
151,0.00014932084977905042,1.2542326467329281,1.459854856491089,81.97,1268.7396257875803,70.82304215431213,10.927809238433838
152,0.00014359554772658552,1.2576832927529968,1.4599896673202515,82.04,1265.9431271283263,70.97949194908142,10.927809238433838
153,0.00013796370656478935,1.2527321889529541,1.4592157531738281,81.8,1268.4194181007138,70.84092116355896,10.927809238433838
154,0.00013242680314639994,1.2514606985950743,1.4595277238845825,81.94,1263.743630162024,71.10302901268005,10.927809238433838
155,0.00012698628942837698,1.2546704260372368,1.4583088752746582,81.9,1266.3931735703025,70.95426750183105,10.927809238433838
156,0.00012164359209115234,1.2531680293232628,1.4585067920684816,81.94,1267.662570772217,70.88321614265442,10.927809238433838
157,0.00011640011216450691,1.2530716368955086,1.4587114963531493,82.01,1269.7589436217834,70.76618790626526,10.927809238433838
158,0.00011125722466017545,1.2543962599545122,1.4597059104919434,81.96,1268.7496799968853,70.82248091697693,10.927809238433838
159,0.00010621627821127288,1.253018965408673,1.4570471855163574,81.91,1270.8055501482777,70.70790648460388,10.927809238433838
160,0.0001012785947186397,1.2548499834163915,1.4574087295532228,81.92,1265.9624965400315,70.97840595245361,10.927809238433838
161,9.644546900419532e-05,1.252965999125076,1.4599792030334473,81.86,1265.1084628401036,71.02632117271423,10.927809238433838
162,9.171816847139447e-05,1.2522795455068605,1.4574449119567872,82.04,1266.5668689303075,70.94453692436218,10.927809238433838
163,8.709793277287181e-05,1.2518557167460775,1.458424951171875,81.85,1268.3793682876521,70.84315800666809,10.927809238433838
164,8.258597348536451e-05,1.251527426249621,1.458529614830017,81.91,1269.195086692457,70.79762673377991,10.927809238433838
165,7.81834737919978e-05,1.2533683596852838,1.459330683708191,81.95,1267.2481379322803,70.90639734268188,10.927809238433838
166,7.38915881720154e-05,1.2491704792718263,1.4577086421966552,82.06,1259.8969460609953,71.32011890411377,10.927809238433838
167,6.971144209803738e-05,1.2517151540500826,1.4594593046188356,81.99,1263.4099506331884,71.12180805206299,10.927809238433838
168,6.564413174092443e-05,1.249373250877076,1.458879552268982,81.81,1262.1138348621575,71.1948459148407,10.927809238433838
169,6.16907236823262e-05,1.2502876126188838,1.4586996074676513,81.94,1266.1368053856236,70.96863436698914,10.927809238433838
170,5.785225463498828e-05,1.2503756515660518,1.4596153577804565,81.96,1265.9969844899495,70.9764723777771,10.927809238433838
